,name,Eyes,Plumage,Beak,Hat,Clothes,Accessories,trait_n,Eyes_rarity,Plumage_rarity,Beak_rarity,Hat_rarity,Clothes_rarity,Accessories_rarity,mean_trait_rarity,min_trait_rarity,max_trait_rarity
0,Toucan Gang #7665,Furious,Regular,Regular,Sushi Chef,Blue Tank Top,Chained,6,0.11675281240498632,0.5440488565488566,0.4744022869022869,0.026942240265731686,0.0280769909941727,0.48218029350104824,0.2787339134361804,0.026942240265731686,0.5440488565488566
0,Toucan Gang #9828,,Regular,Regular,,Peter Toupan,Mummy,4,,0.5440488565488566,0.4744022869022869,,0.025781387956913298,0.5178197064989518,0.3905130594767522,0.025781387956913298,0.5440488565488566
0,Toucan Gang #2048,,Regular,Cockatiel,Pharaoh,Magician,,4,,0.5440488565488566,0.04196985446985447,0.013102048348403764,0.028783330390252517,,0.15697602243934183,0.013102048348403764,0.5440488565488566
0,Toucan Gang #1514,Robin,Regular,Red Macaw Open,,,,3,0.06688963210702341,0.5440488565488566,0.014033264033264034,,,,0.208323917563048,0.014033264033264034,0.5440488565488566
0,Toucan Gang #7909,,Alien,Blue Macaw,,,,2,,0.008575883575883576,0.05353430353430354,,,,0.031055093555093557,0.008575883575883576,0.05353430353430354
0,Toucan Gang #2639,,Regular,Parakeet,Magician,,,3,,0.5440488565488566,0.0498960498960499,0.019560804576490128,,,0.20450190367379886,0.019560804576490128,0.5440488565488566
0,Toucan Gang #11,,Regular,Regular,Peter Toupan,Toucamon,,4,,0.5440488565488566,0.4744022869022869,0.028972135080273114,0.02843016069221261,,0.26896335980590735,0.02843016069221261,0.5440488565488566
0,Toucan Gang #9105,,White,Albino Open,Borsalino,Peter Toupan,,4,,0.03755197505197505,0.010524948024948026,0.01919173279202805,0.025781387956913298,,0.023262510956466104,0.010524948024948026,0.03755197505197505
0,Toucan Gang #8568,Sleepy,Regular,Red Macaw,,Green Racing Suit,,4,0.11705685618729098,0.5440488565488566,0.05275467775467776,,0.021896521278474308,,0.18393922794232492,0.021896521278474308,0.5440488565488566
0,Toucan Gang #6918,Sleepy,Zombie,Regular,Blue Headband,Scarf,,5,0.11705685618729098,0.016502079002079003,0.4744022869022869,0.028049455619117918,0.029136500088292425,,0.13302943555981345,0.016502079002079003,0.4744022869022869
0,Toucan Gang #9305,,Regular,Cockatiel Open,Laurel,Black Stripes,,4,,0.5440488565488566,0.012084199584199585,0.029894814541428307,0.027370651598092884,,0.15334963056814435,0.012084199584199585,0.5440488565488566
0,Toucan Gang #2462,,Blue Macaw,Regular,Purple Headband,Blue Jersey,,4,,0.04573804573804574,0.4744022869022869,0.028233991511348956,0.02754723644711284,,0.14398039014969863,0.02754723644711284,0.4744022869022869
0,Toucan Gang #4382,,Zombie,Regular,Cap,Magician,,4,,0.016502079002079003,0.4744022869022869,0.026573168481269605,0.028783330390252517,,0.136565216193972,0.016502079002079003,0.4744022869022869
0,Toucan Gang #640,,Regular,Parakeet,Fireman,Nindo,,4,,0.5440488565488566,0.0498960498960499,0.028049455619117918,0.02984283948437224,,0.16295930038709916,0.028049455619117918,0.5440488565488566
0,Toucan Gang #3554,,Regular,Red Devil,Cap,Blue Stripes,,4,,0.5440488565488566,0.02027027027027027,0.026573168481269605,0.029136500088292425,,0.1550071988471722,0.02027027027027027,0.5440488565488566
0,Toucan Gang #7445,,Albino,Diamond,,Lumberjack,,3,,0.028846153846153848,0.0242983367983368,,0.029136500088292425,,0.02742699691092769,0.0242983367983368,0.029136500088292425
0,Toucan Gang #3646,Furious,Regular,Red Devil,,Doctor,,4,0.11675281240498632,0.5440488565488566,0.02027027027027027,,0.02666431220201307,,0.17693406285653157,0.02027027027027027,0.5440488565488566
0,Toucan Gang #4183,Blind,Zebra,Cockatiel Open,,Detective,,4,0.09972636059592581,0.02053014553014553,0.012084199584199585,,0.032138442521631644,,0.04111978705797564,0.012084199584199585,0.09972636059592581
0,Toucan Gang #3657,Crying,Alien,Diamond,Flower,,,4,0.11675281240498632,0.008575883575883576,0.0242983367983368,0.026942240265731686,,,0.044142318261234596,0.008575883575883576,0.11675281240498632
0,Toucan Gang #847,,Regular,Regular,Elvis,Purple Jersey,,4,,0.5440488565488566,0.4744022869022869,0.028049455619117918,0.028783330390252517,,0.2688209823651285,0.028049455619117918,0.5440488565488566
0,Toucan Gang #282,Laser,Regular,Parakeet,,,,3,0.07236242018850715,0.5440488565488566,0.0498960498960499,,,,0.22210244221113787,0.0498960498960499,0.5440488565488566
0,Toucan Gang #5111,Crying,Regular,Blue Macaw,Blue Headband,Pharaoh,,5,0.11675281240498632,0.5440488565488566,0.05353430353430354,0.028049455619117918,0.01642239095885573,,0.15176156381322403,0.01642239095885573,0.5440488565488566
0,Toucan Gang #266,,Blue Macaw,Parakeet,Unicorn,,,3,,0.04573804573804574,0.0498960498960499,0.019745340468721166,,,0.03845981203427227,0.019745340468721166,0.0498960498960499
0,Toucan Gang #837,,Blue Macaw,Regular,Rasta,,,3,,0.04573804573804574,0.4744022869022869,0.019745340468721166,,,0.17996189103635127,0.019745340468721166,0.4744022869022869
0,Toucan Gang #8271,Stoner,Parakeet,Albino,,Ape Costume,,4,0.12100942535725144,0.04677754677754678,0.05197505197505198,,0.022249690976514216,,0.0605029287715911,0.022249690976514216,0.12100942535725144
0,Toucan Gang #4983,Blind,Regular,Regular,Purple Headband,,,4,0.09972636059592581,0.5440488565488566,0.4744022869022869,0.028233991511348956,,,0.28660287388960454,0.028233991511348956,0.5440488565488566
0,Toucan Gang #5798,Sleepy,Regular,Regular,,Detective,,4,0.11705685618729098,0.5440488565488566,0.4744022869022869,,0.032138442521631644,,0.2919116105400165,0.032138442521631644,0.5440488565488566
0,Toucan Gang #7204,Crying,Regular,Blue Macaw,,Grey Tank Top,,4,0.11675281240498632,0.5440488565488566,0.05353430353430354,,0.028253575843192654,,0.1856473870828348,0.028253575843192654,0.5440488565488566
0,Toucan Gang #1876,Snake,Parakeet,Regular,Sushi Chef,Magician,,5,0.09060504712678626,0.04677754677754678,0.4744022869022869,0.026942240265731686,0.028783330390252517,,0.13350209029252083,0.026942240265731686,0.4744022869022869
0,Toucan Gang #5936,,Regular,Red Devil,Flower,Toga,,4,,0.5440488565488566,0.02027027027027027,0.026942240265731686,0.027017481900052976,,0.15456971224622787,0.02027027027027027,0.5440488565488566
0,Toucan Gang #5504,,Red Macaw,Red Devil,Vader,White Tank Top,,4,,0.048466735966735966,0.02027027027027027,0.002029894814541428,0.024898463711813527,,0.023916341190840296,0.002029894814541428,0.048466735966735966
0,Toucan Gang #9113,,Alien,Cockatiel,Red Racing Helmet,Military,,4,,0.008575883575883576,0.04196985446985447,0.009411330503782987,0.033551121313791274,,0.023377047465828076,0.008575883575883576,0.04196985446985447
0,Toucan Gang #2872,,Regular,Gold,Red Headband,,,3,,0.5440488565488566,0.031185031185031187,0.025281417235652335,,,0.20017176832318007,0.025281417235652335,0.5440488565488566
0,Toucan Gang #2683,Crying,Regular,Red Macaw,Cop,,,4,0.11675281240498632,0.5440488565488566,0.05275467775467776,0.02768038383465584,,,0.18530918263579416,0.02768038383465584,0.5440488565488566
0,Toucan Gang #7106,Blind,Albino,Regular,Flower,Black Stripes,,5,0.09972636059592581,0.028846153846153848,0.4744022869022869,0.026942240265731686,0.027370651598092884,,0.13145753864163823,0.026942240265731686,0.4744022869022869
0,Toucan Gang #3245,,Regular,Parakeet,Flower Crown,Fireman,,4,,0.5440488565488566,0.0498960498960499,0.02952574275696623,0.026487727352993113,,0.16248959413871644,0.026487727352993113,0.5440488565488566
0,Toucan Gang #4894,,Regular,Regular,Crown,Blue Jersey,,4,,0.5440488565488566,0.4744022869022869,0.021406163498800517,0.02754723644711284,,0.26685113584926423,0.021406163498800517,0.5440488565488566
0,Toucan Gang #5699,,Regular,Zombie,,Toucamon,,3,,0.5440488565488566,0.013903326403326404,,0.02843016069221261,,0.1954607812147985,0.013903326403326404,0.5440488565488566
0,Toucan Gang #71,,Regular,Regular,Emperor,,Chained,4,,0.5440488565488566,0.4744022869022869,0.017161837977486622,,0.48218029350104824,0.37944831873241963,0.017161837977486622,0.5440488565488566
0,Toucan Gang #3847,Stoner,Regular,Regular,,Fireman,,4,0.12100942535725144,0.5440488565488566,0.4744022869022869,,0.026487727352993113,,0.291487074040347,0.026487727352993113,0.5440488565488566
0,Toucan Gang #6628,,Regular,Regular,,Doctor,Mummy,4,,0.5440488565488566,0.4744022869022869,,0.02666431220201307,0.5178197064989518,0.39073379053802715,0.02666431220201307,0.5440488565488566
0,Toucan Gang #8262,Furious,Chameleon,Red Macaw Open,Sushi Chef,,,4,0.11675281240498632,0.036642411642411644,0.014033264033264034,0.026942240265731686,,,0.04859268208659843,0.014033264033264034,0.11675281240498632
0,Toucan Gang #4269,,Blue Macaw,Regular,Fireman,,,3,,0.04573804573804574,0.4744022869022869,0.028049455619117918,,,0.18272992941981683,0.028049455619117918,0.4744022869022869
0,Toucan Gang #8851,Laser,Tiger,Regular,Gladiator,Purple Jersey,,5,0.07236242018850715,0.0204002079002079,0.4744022869022869,0.02251337885218675,0.028783330390252517,,0.12369232484668824,0.0204002079002079,0.4744022869022869
0,Toucan Gang #2209,Stoner,Chameleon,Red Devil Open,Flower Crown,,,4,0.12100942535725144,0.036642411642411644,0.005587318087318088,0.02952574275696623,,,0.04819122446098685,0.005587318087318088,0.12100942535725144
0,Toucan Gang #3378,,Red Macaw,Regular,Flower Crown,Gladiator,,4,,0.048466735966735966,0.4744022869022869,0.02952574275696623,0.016952145505915592,,0.14233672778297618,0.016952145505915592,0.4744022869022869
0,Toucan Gang #2197,,Regular,Regular,Devil Horns,,,3,,0.5440488565488566,0.4744022869022869,0.023436058313341945,,,0.3472957339214952,0.023436058313341945,0.5440488565488566
0,Toucan Gang #3892,,Regular,Red Devil,Emperor,Cop,,4,,0.5440488565488566,0.02027027027027027,0.017161837977486622,0.02595797280593325,,0.1518597344006367,0.017161837977486622,0.5440488565488566
0,Toucan Gang #4787,Laser,Regular,Regular,,Cowboy,,4,0.07236242018850715,0.5440488565488566,0.4744022869022869,,0.027194066749072928,,0.2795019075971809,0.027194066749072928,0.5440488565488566
0,Toucan Gang #2182,,Blue Macaw,Cyborg,Fireman,Blue Tank Top,,4,,0.04573804573804574,0.01988045738045738,0.028049455619117918,0.0280769909941727,,0.030436237432948435,0.01988045738045738,0.04573804573804574
0,Toucan Gang #6933,,Chameleon,Regular,Emperor,Ninja Suit,,4,,0.036642411642411644,0.4744022869022869,0.017161837977486622,0.018541409147095178,,0.13668698641732008,0.017161837977486622,0.4744022869022869
0,Toucan Gang #1297,Scar,Regular,Regular,,Doctor,,4,0.10276679841897234,0.5440488565488566,0.4744022869022869,,0.02666431220201307,,0.28697056351803224,0.02666431220201307,0.5440488565488566
0,Toucan Gang #3860,,Regular,Regular,Flower,Ninja Suit,,4,,0.5440488565488566,0.4744022869022869,0.026942240265731686,0.018541409147095178,,0.26598369821599266,0.018541409147095178,0.5440488565488566
0,Toucan Gang #4704,,Regular,Cockatiel,Chef Hat,Red Jersey,,4,,0.5440488565488566,0.04196985446985447,0.02472780955895922,0.02666431220201307,,0.15935270819492084,0.02472780955895922,0.5440488565488566
0,Toucan Gang #9488,,Cheetah,Regular Open,,Captain Toucan,,3,,0.028066528066528068,0.027936590436590438,,0.017658484901995408,,0.02455386780170464,0.017658484901995408,0.028066528066528068
0,Toucan Gang #6580,Crying,Regular,Blue Macaw,Emperor,,,4,0.11675281240498632,0.5440488565488566,0.05353430353430354,0.017161837977486622,,,0.18287445261640828,0.017161837977486622,0.5440488565488566
0,Toucan Gang #1000,,Cheetah,Parakeet,,Fireman,Mummy,4,,0.028066528066528068,0.0498960498960499,,0.026487727352993113,0.5178197064989518,0.15556750295363073,0.026487727352993113,0.5178197064989518
0,Toucan Gang #5998,,Regular,Alien,Devil Horns,Lab Coat,,4,,0.5440488565488566,0.014033264033264034,0.023436058313341945,0.027194066749072928,,0.15217806141113385,0.014033264033264034,0.5440488565488566
0,Toucan Gang #1206,Snake,Regular,Red Macaw,,Fireman,,4,0.09060504712678626,0.5440488565488566,0.05275467775467776,,0.026487727352993113,,0.17847407719582845,0.026487727352993113,0.5440488565488566
0,Toucan Gang #6125,Sleepy,Regular,Regular,Laurel,White Tank Top,,5,0.11705685618729098,0.5440488565488566,0.4744022869022869,0.029894814541428307,0.024898463711813527,,0.23806025557833527,0.024898463711813527,0.5440488565488566
0,Toucan Gang #6647,,Cockatiel,Regular,Banana,Doctor,Chained,5,,0.04054054054054054,0.4744022869022869,0.026204096696807528,0.02666431220201307,0.48218029350104824,0.20999830596853925,0.026204096696807528,0.48218029350104824
0,Toucan Gang #8061,Blind,Cyborg,Regular,,,Mummy,4,0.09972636059592581,0.013773388773388774,0.4744022869022869,,,0.5178197064989518,0.27643043569263837,0.013773388773388774,0.5178197064989518
0,Toucan Gang #200,,Regular,Parakeet,Sushi Chef,White Tank Top,,4,,0.5440488565488566,0.0498960498960499,0.026942240265731686,0.024898463711813527,,0.1614464026056129,0.024898463711813527,0.5440488565488566
0,Toucan Gang #1441,,Regular,Regular,Sheriff,Scarf,,4,,0.5440488565488566,0.4744022869022869,0.021775235283262594,0.029136500088292425,,0.26734071970567463,0.021775235283262594,0.5440488565488566
0,Toucan Gang #3465,Furious,Blue Macaw,Cyborg,,,Mummy,4,0.11675281240498632,0.04573804573804574,0.01988045738045738,,,0.5178197064989518,0.1750477555056103,0.01988045738045738,0.5178197064989518
0,Toucan Gang #2997,,Regular,Cockatiel Open,Doctor,Blue Tank Top,,4,,0.5440488565488566,0.012084199584199585,0.02601956080457649,0.0280769909941727,,0.15255740198295134,0.012084199584199585,0.5440488565488566
0,Toucan Gang #5675,,Tiger,Regular,,Magician,,3,,0.0204002079002079,0.4744022869022869,,0.028783330390252517,,0.17452860839758244,0.0204002079002079,0.4744022869022869
0,Toucan Gang #1295,,Regular,Blue Macaw,Yellow Headband,Yellow Jersey,,4,,0.5440488565488566,0.05353430353430354,0.026942240265731686,0.02895991523927247,,0.16337132889704106,0.026942240265731686,0.5440488565488566
0,Toucan Gang #1592,Furious,Regular,Regular,Military,Toga,,5,0.11675281240498632,0.5440488565488566,0.4744022869022869,0.028418527403579995,0.027017481900052976,,0.2381279930319526,0.027017481900052976,0.5440488565488566
0,Toucan Gang #1233,,Regular,Regular,Borsalino,Green Racing Suit,,4,,0.5440488565488566,0.4744022869022869,0.01919173279202805,0.021896521278474308,,0.2648848493804115,0.01919173279202805,0.5440488565488566
0,Toucan Gang #5803,,Blue Macaw,Albino Open,Cop,Toucamon,,4,,0.04573804573804574,0.010524948024948026,0.02768038383465584,0.02843016069221261,,0.028093384572465553,0.010524948024948026,0.04573804573804574
0,Toucan Gang #9052,,Regular,Rainbow,Top Hat,,,3,,0.5440488565488566,0.02442827442827443,0.02971027864919727,,,0.19939580320877612,0.02442827442827443,0.5440488565488566
0,Toucan Gang #9999,Robin,Regular,Regular,,Red Jersey,,4,0.06688963210702341,0.5440488565488566,0.4744022869022869,,0.02666431220201307,,0.27800127194004504,0.02666431220201307,0.5440488565488566
0,Toucan Gang #6578,,Regular,Regular,Peter Toupan,Groom,,4,,0.5440488565488566,0.4744022869022869,0.028972135080273114,0.032315027370651596,,0.2699345764755171,0.028972135080273114,0.5440488565488566
0,Toucan Gang #2388,Blind,Regular,Regular,Sheriff,Captain Toucan,,5,0.09972636059592581,0.5440488565488566,0.4744022869022869,0.021775235283262594,0.017658484901995408,,0.2315222448464654,0.017658484901995408,0.5440488565488566
0,Toucan Gang #4202,,Gold,Regular,Sheriff,,,3,,0.012084199584199585,0.4744022869022869,0.021775235283262594,,,0.16942057392324972,0.012084199584199585,0.4744022869022869
0,Toucan Gang #7066,Scar,Rainbow,Regular,Top Hat,Ape Costume,,5,0.10276679841897234,0.017411642411642413,0.4744022869022869,0.02971027864919727,0.022249690976514216,,0.12930813947172262,0.017411642411642413,0.4744022869022869
0,Toucan Gang #1560,Laser,Regular,Albino,,Purple Jersey,,4,0.07236242018850715,0.5440488565488566,0.05197505197505198,,0.028783330390252517,,0.17429241477566704,0.028783330390252517,0.5440488565488566
0,Toucan Gang #7543,,Regular,Regular,Halo,Toga,,4,,0.5440488565488566,0.4744022869022869,0.021406163498800517,0.027017481900052976,,0.2667186972124993,0.021406163498800517,0.5440488565488566
0,Toucan Gang #3317,,Regular,Albino,,Mummy,,3,,0.5440488565488566,0.05197505197505198,,0.01995408793925481,,0.20532599882105443,0.01995408793925481,0.5440488565488566
0,Toucan Gang #1888,Blind,Regular,Regular,Cowboy,Captain Toucan,,5,0.09972636059592581,0.5440488565488566,0.4744022869022869,0.028418527403579995,0.017658484901995408,,0.2328509032705289,0.017658484901995408,0.5440488565488566
0,Toucan Gang #7571,,Blue Macaw,Regular,Doctor,Robin,,4,,0.04573804573804574,0.4744022869022869,0.02601956080457649,0.017658484901995408,,0.14095459458672613,0.017658484901995408,0.4744022869022869
0,Toucan Gang #2240,,Red Macaw,Regular,Viking,Red Racing Suit,,4,,0.048466735966735966,0.4744022869022869,0.017899981546410777,0.01995408793925481,,0.14018077308867213,0.017899981546410777,0.4744022869022869
0,Toucan Gang #8514,Scar,Regular,Cyborg,Sushi Chef,Fireman,,5,0.10276679841897234,0.5440488565488566,0.01988045738045738,0.026942240265731686,0.026487727352993113,,0.1440252159934022,0.01988045738045738,0.5440488565488566
0,Toucan Gang #8479,,White,Regular Open,Unicorn,,,3,,0.03755197505197505,0.027936590436590438,0.019745340468721166,,,0.028411301985762222,0.019745340468721166,0.03755197505197505
0,Toucan Gang #1670,,Albino,Red Macaw,Toucamon,,,3,,0.028846153846153848,0.05275467775467776,0.026573168481269605,,,0.03605800002736707,0.026573168481269605,0.05275467775467776
0,Toucan Gang #4547,,Chameleon,Albino,Unicorn,White Tank Top,,4,,0.036642411642411644,0.05197505197505198,0.019745340468721166,0.024898463711813527,,0.03331531694949958,0.019745340468721166,0.05197505197505198
0,Toucan Gang #1398,,Regular,Regular,Military,Lumberjack,,4,,0.5440488565488566,0.4744022869022869,0.028418527403579995,0.029136500088292425,,0.269001542735754,0.028418527403579995,0.5440488565488566
0,Toucan Gang #7084,,Regular,Parakeet,Detective,Blue Tank Top,,4,,0.5440488565488566,0.0498960498960499,0.028972135080273114,0.0280769909941727,,0.16274850812983807,0.0280769909941727,0.5440488565488566
0,Toucan Gang #6882,Furious,Regular,Regular,Samurai,Purple Jersey,,5,0.11675281240498632,0.5440488565488566,0.4744022869022869,0.02214430706772467,0.028783330390252517,,0.23722631866282146,0.02214430706772467,0.5440488565488566
0,Toucan Gang #9340,,Red Macaw,Regular,Cap,Peter Toupan,,4,,0.048466735966735966,0.4744022869022869,0.026573168481269605,0.025781387956913298,,0.14380589482680145,0.025781387956913298,0.4744022869022869
